id,matchup_id,game_id,result,team_score,opponent_score,point_diff
16394,460,8197,L,128,132,-4
16395,297,8198,L,80,96,-16
16396,298,8198,W,96,80,16
16397,823,8199,L,88,114,-26
16398,824,8199,W,114,88,26
16399,177,8200,L,89,96,-7
16400,178,8200,W,96,89,7
16401,296,8201,L,85,96,-11
16402,295,8201,W,96,85,11
16403,46,8202,W,107,106,1
16404,45,8202,L,106,107,-1
16405,344,8203,L,98,104,-6
16406,343,8203,W,104,98,6
16407,277,8204,L,106,112,-6
16408,278,8204,W,112,106,6
16409,903,8205,L,99,116,-17
16410,904,8205,W,116,99,17
16411,400,8206,L,90,109,-19
16412,399,8206,W,109,90,19
16413,650,8207,L,120,129,-9
16414,649,8207,W,129,120,9
16415,614,8208,L,91,94,-3
16416,613,8208,W,94,91,3
16417,3,8209,L,81,92,-11
16418,4,8209,W,92,81,11
16419,105,8210,W,122,103,19
16420,106,8210,L,103,122,-19
16421,116,8211,L,98,112,-14
16422,115,8211,W,112,98,14
16423,227,8212,W,107,98,9
16424,228,8212,L,98,107,-9
16425,42,8213,W,102,97,5
16426,41,8213,L,97,102,-5
16427,631,8214,L,96,110,-14
16428,632,8214,W,110,96,14
16429,253,8215,L,76,108,-32
16430,254,8215,W,108,76,32
16431,759,8216,L,110,118,-8
16432,760,8216,W,118,110,8
16433,553,8217,W,108,97,11
16434,554,8217,L,97,108,-11
16435,210,8218,L,96,102,-6
16436,209,8218,W,102,96,6
16437,159,8219,L,122,126,-4
16438,160,8219,W,126,122,4
16439,375,8220,L,79,99,-20
16440,376,8220,W,99,79,20
16441,380,8221,W,100,91,9
16442,379,8221,L,91,100,-9
16443,208,8222,L,107,113,-6
16444,207,8222,W,113,107,6
16445,772,8223,W,126,103,23
16446,771,8223,L,103,126,-23
16447,905,8224,L,82,92,-10
16448,906,8224,W,92,82,10
16449,27,8225,L,104,116,-12
16450,28,8225,W,116,104,12
16451,666,8226,L,82,108,-26
16452,665,8226,W,108,82,26
16453,637,8227,W,134,129,5
16454,638,8227,L,129,134,-5
16455,360,8228,L,96,101,-5
16456,359,8228,W,101,96,5
16457,786,8229,W,112,89,23
16458,785,8229,L,89,112,-23
16459,4,8230,W,101,90,11
16460,3,8230,L,90,101,-11
16461,1,8231,L,86,109,-23
16462,2,8231,W,109,86,23
16463,164,8232,L,80,124,-44
16464,163,8232,W,124,80,44
16465,731,8233,L,110,120,-10
16466,732,8233,W,120,110,10
16467,357,8234,L,89,108,-19
16468,358,8234,W,108,89,19
16469,523,8235,L,104,115,-11
16470,524,8235,W,115,104,11
16471,403,8236,L,103,108,-5
16472,404,8236,W,108,103,5
16473,346,8237,L,93,101,-8
16474,345,8237,W,101,93,8
16475,539,8238,W,114,104,10
16476,540,8238,L,104,114,-10
16477,61,8239,L,83,103,-20
16478,62,8239,W,103,83,20
16479,209,8240,W,100,95,5
16480,210,8240,L,95,100,-5
16481,779,8241,W,110,101,9
16482,780,8241,L,101,110,-9
16483,102,8242,W,107,103,4
16484,101,8242,L,103,107,-4
16485,571,8243,W,99,93,6
16486,572,8243,L,93,99,-6
16487,8,8244,W,129,103,26
16488,7,8244,L,103,129,-26
16489,199,8245,L,98,118,-20
16490,200,8245,W,118,98,20
16491,57,8246,L,106,115,-9
16492,58,8246,W,115,106,9
16493,254,8247,W,123,110,13
16494,253,8247,L,110,123,-13
16495,336,8248,L,98,110,-12
16496,335,8248,W,110,98,12
16497,466,8249,W,130,110,20
16498,465,8249,L,110,130,-20
16499,33,8250,W,104,96,8
16500,34,8250,L,96,104,-8
16501,839,8251,W,110,108,2
16502,840,8251,L,108,110,-2
16503,32,8252,W,109,95,14
16504,31,8252,L,95,109,-14
16505,787,8253,L,79,93,-14
16506,788,8253,W,93,79,14
16507,529,8254,W,115,112,3
16508,530,8254,L,112,115,-3
16509,285,8255,W,108,102,6
16510,286,8255,L,102,108,-6
16511,680,8256,L,97,108,-11
16512,679,8256,W,108,97,11
16513,214,8257,L,90,105,-15
16514,213,8257,W,105,90,15
16515,472,8258,W,96,83,13
16516,471,8258,L,83,96,-13
16517,148,8259,W,125,117,8
16518,147,8259,L,117,125,-8
16519,826,8260,L,98,105,-7
16520,825,8260,W,105,98,7
16521,769,8261,W,113,102,11
16522,770,8261,L,102,113,-11
16523,204,8262,L,93,94,-1
16524,203,8262,W,94,93,1
16525,122,8263,L,86,93,-7
16526,121,8263,W,93,86,7
16527,900,8264,L,89,92,-3
16528,899,8264,W,92,89,3
16529,271,8265,L,98,107,-9
16530,272,8265,W,107,98,9
16531,79,8266,W,121,104,17
16532,80,8266,L,104,121,-17
16533,359,8267,W,110,100,10
16534,360,8267,L,100,110,-10
16535,444,8268,L,96,102,-6
16536,443,8268,W,102,96,6
16537,44,8269,L,107,115,-8
16538,43,8269,W,115,107,8
16539,870,8270,L,89,117,-28
16540,869,8270,W,117,89,28
16541,572,8271,L,91,98,-7
16542,571,8271,W,98,91,7
16543,668,8272,W,124,112,12
16544,667,8272,L,112,124,-12
16545,97,8273,L,94,102,-8
16546,98,8273,W,102,94,8
16547,907,8274,L,87,90,-3
16548,908,8274,W,90,87,3
16549,455,8275,L,92,101,-9
16550,456,8275,W,101,92,9
16551,536,8276,L,121,129,-8
16552,535,8276,W,129,121,8
16553,602,8277,L,85,106,-21
16554,601,8277,W,106,85,21
16555,483,8278,L,99,102,-3
16556,484,8278,W,102,99,3
16557,167,8279,W,103,81,22
16558,168,8279,L,81,103,-22
16559,290,8280,W,101,90,11
16560,289,8280,L,90,101,-11
16561,129,8281,W,134,108,26
16562,130,8281,L,108,134,-26
16563,795,8282,L,93,101,-8
16564,796,8282,W,101,93,8
16565,909,8283,L,98,116,-18
16566,910,8283,W,116,98,18
16567,533,8284,W,111,109,2
16568,534,8284,L,109,111,-2
16569,559,8285,W,94,92,2
16570,560,8285,L,92,94,-2
16571,436,8286,W,101,92,9
16572,435,8286,L,92,101,-9
16573,676,8287,W,98,91,7
16574,675,8287,L,91,98,-7
16575,326,8288,W,114,97,17
16576,325,8288,L,97,114,-17
16577,636,8289,L,91,104,-13
16578,635,8289,W,104,91,13
16579,648,8290,W,105,99,6
16580,647,8290,L,99,105,-6
16581,626,8291,L,94,100,-6
16582,625,8291,W,100,94,6
16583,70,8292,W,114,85,29
16584,69,8292,L,85,114,-29
16585,418,8293,W,117,106,11
16586,417,8293,L,106,117,-11
16587,574,8294,L,93,98,-5
16588,573,8294,W,98,93,5
16589,638,8295,W,103,93,10
16590,637,8295,L,93,103,-10
16591,910,8296,W,108,96,12
16592,909,8296,L,96,108,-12
16593,137,8297,L,100,104,-4
16594,138,8297,W,104,100,4
16595,708,8298,L,98,108,-10
16596,707,8298,W,108,98,10
16597,520,8299,W,112,107,5
16598,519,8299,L,107,112,-5
16599,547,8300,W,113,103,10
16600,548,8300,L,103,113,-10
16601,217,8301,W,107,103,4
16602,218,8301,L,103,107,-4
16603,298,8302,L,76,92,-16
16604,297,8302,W,92,76,16
16605,806,8303,L,100,105,-5
16606,805,8303,W,105,100,5
16607,17,8304,L,117,122,-5
16608,18,8304,W,122,117,5
16609,856,8305,L,112,113,-1
16610,855,8305,W,113,112,1
16611,888,8306,L,89,105,-16
16612,887,8306,W,105,89,16
16613,282,8307,W,86,81,5
16614,281,8307,L,81,86,-5
16615,681,8308,W,104,92,12
16616,682,8308,L,92,104,-12
16617,71,8309,W,93,89,4
16618,72,8309,L,89,93,-4
16619,499,8310,W,111,110,1
16620,500,8310,L,110,111,-1
16621,460,8311,L,90,117,-27
16622,459,8311,W,117,90,27
16623,546,8312,W,102,98,4
16624,545,8312,L,98,102,-4
16625,766,8313,W,106,101,5
16626,765,8313,L,101,106,-5
16627,312,8314,W,81,73,8
16628,311,8314,L,73,81,-8
16629,579,8315,L,83,104,-21
16630,580,8315,W,104,83,21
16631,630,8316,W,98,95,3
16632,629,8316,L,95,98,-3
16633,101,8317,L,85,100,-15
16634,102,8317,W,100,85,15
16635,911,8318,L,89,114,-25
16636,912,8318,W,114,89,25
16637,202,8319,W,103,97,6
16638,201,8319,L,97,103,-6
16639,862,8320,L,99,109,-10
16640,861,8320,W,109,99,10
16641,230,8321,W,96,79,17
16642,229,8321,L,79,96,-17
16643,516,8322,L,89,92,-3
16644,515,8322,W,92,89,3
16645,732,8323,L,100,109,-9
16646,731,8323,W,109,100,9
16647,622,8324,L,80,119,-39
16648,621,8324,W,119,80,39
16649,288,8325,W,107,89,18
16650,287,8325,L,89,107,-18
16651,323,8326,L,80,123,-43
16652,324,8326,W,123,80,43
16653,100,8327,W,102,86,16
16654,99,8327,L,86,102,-16
16655,113,8328,L,101,108,-7
16656,114,8328,W,108,101,7
16657,330,8329,L,100,112,-12
16658,329,8329,W,112,100,12
16659,852,8330,W,92,86,6
16660,851,8330,L,86,92,-6
16661,746,8331,W,102,91,11
16662,745,8331,L,91,102,-11
16663,632,8332,L,83,91,-8
16664,631,8332,W,91,83,8
16665,750,8333,L,81,93,-12
16666,749,8333,W,93,81,12
16667,391,8334,L,78,123,-45
16668,392,8334,W,123,78,45
16669,226,8335,L,92,93,-1
16670,225,8335,W,93,92,1
16671,362,8336,L,84,93,-9
16672,361,8336,W,93,84,9
16673,78,8337,W,79,76,3
16674,77,8337,L,76,79,-3
16675,679,8338,W,117,110,7
16676,680,8338,L,110,117,-7
16677,906,8339,W,104,100,4
16678,905,8339,L,100,104,-4
16679,497,8340,L,89,94,-5
16680,498,8340,W,94,89,5
16681,242,8341,W,101,95,6
16682,241,8341,L,95,101,-6
16683,401,8342,L,109,122,-13
16684,402,8342,W,122,109,13
16685,440,8343,L,109,126,-17
16686,439,8343,W,126,109,17
16687,36,8344,L,102,103,-1
16688,35,8344,W,103,102,1
16689,423,8345,L,113,118,-5
16690,424,8345,W,118,113,5
16691,368,8346,W,112,98,14
16692,367,8346,L,98,112,-14
16693,304,8347,L,91,98,-7
16694,303,8347,W,98,91,7
16695,825,8348,L,89,99,-10
16696,826,8348,W,99,89,10
16697,184,8349,L,81,103,-22
16698,183,8349,W,103,81,22
16699,756,8350,L,90,117,-27
16700,755,8350,W,117,90,27
16701,471,8351,W,115,113,2
16702,472,8351,L,113,115,-2
16703,576,8352,L,95,111,-16
16704,575,8352,W,111,95,16
16705,776,8353,L,105,118,-13
16706,775,8353,W,118,105,13
16707,62,8354,L,87,102,-15
16708,61,8354,W,102,87,15
16709,327,8355,L,89,103,-14
16710,328,8355,W,103,89,14
16711,865,8356,L,100,105,-5
16712,866,8356,W,105,100,5
16713,719,8357,W,94,90,4
16714,720,8357,L,90,94,-4
16715,530,8358,L,108,122,-14
16716,529,8358,W,122,108,14
16717,658,8359,W,119,108,11
16718,657,8359,L,108,119,-11
16719,334,8360,W,110,96,14
16720,333,8360,L,96,110,-14
16721,835,8361,W,125,118,7
16722,836,8361,L,118,125,-7
16723,491,8362,L,98,112,-14
16724,492,8362,W,112,98,14
16725,594,8363,L,97,106,-9
16726,593,8363,W,106,97,9
16727,541,8364,W,116,112,4
16728,542,8364,L,112,116,-4
16729,289,8365,L,100,110,-10
16730,290,8365,W,110,100,10
16731,305,8366,L,101,109,-8
16732,306,8366,W,109,101,8
16733,143,8367,W,114,108,6
16734,144,8367,L,108,114,-6
16735,468,8368,W,101,92,9
16736,467,8368,L,92,101,-9
16737,707,8369,W,89,85,4
16738,708,8369,L,85,89,-4
16739,913,8370,W,91,75,16
16740,914,8370,L,75,91,-16
16741,64,8371,L,99,109,-10
16742,63,8371,W,109,99,10
16743,482,8372,L,102,108,-6
16744,481,8372,W,108,102,6
16745,833,8373,L,107,124,-17
16746,834,8373,W,124,107,17
16747,225,8374,L,79,98,-19
16748,226,8374,W,98,79,19
16749,598,8375,L,70,99,-29
16750,597,8375,W,99,70,29
16751,841,8376,L,96,102,-6
16752,842,8376,W,102,96,6
16753,55,8377,W,102,95,7
16754,56,8377,L,95,102,-7
16755,68,8378,L,98,101,-3
16756,67,8378,W,101,98,3
16757,87,8379,L,115,116,-1
16758,88,8379,W,116,115,1
16759,352,8380,L,90,100,-10
16760,351,8380,W,100,90,10
16761,293,8381,W,94,79,15
16762,294,8381,L,79,94,-15
16763,208,8382,L,77,86,-9
16764,207,8382,W,86,77,9
16765,195,8383,L,89,96,-7
16766,196,8383,W,96,89,7
16767,665,8384,W,106,91,15
16768,666,8384,L,91,106,-15
16769,729,8385,L,87,102,-15
16770,730,8385,W,102,87,15
16771,261,8386,L,93,95,-2
16772,262,8386,W,95,93,2
16773,544,8387,L,113,120,-7
16774,543,8387,W,120,113,7
16775,188,8388,L,81,96,-15
16776,187,8388,W,96,81,15
16777,915,8389,L,95,105,-10
16778,916,8389,W,105,95,10
16779,266,8390,L,96,113,-17
16780,265,8390,W,113,96,17
16781,538,8391,L,79,88,-9
16782,537,8391,W,88,79,9
16783,774,8392,L,92,106,-14
16784,773,8392,W,106,92,14
16785,161,8393,L,90,99,-9
16786,162,8393,W,99,90,9
16787,501,8394,L,96,97,-1
16788,502,8394,W,97,96,1
16789,690,8395,L,103,106,-3
16790,689,8395,W,106,103,3
16791,608,8396,W,95,90,5
16792,607,8396,L,90,95,-5
16793,138,8397,L,102,113,-11
16794,137,8397,W,113,102,11
16795,687,8398,W,120,95,25
16796,688,8398,L,95,120,-25
16797,222,8399,L,103,107,-4
16798,221,8399,W,107,103,4
16799,150,8400,W,100,90,10
16800,149,8400,L,90,100,-10
16801,445,8401,W,125,99,26
16802,446,8401,L,99,125,-26
16803,686,8402,W,94,90,4
16804,685,8402,L,90,94,-4
16805,917,8403,W,110,100,10
16806,918,8403,L,100,110,-10
16807,212,8404,W,102,94,8
16808,211,8404,L,94,102,-8
16809,275,8405,L,92,111,-19
16810,276,8405,W,111,92,19
16811,30,8406,L,86,117,-31
16812,29,8406,W,117,86,31
16813,408,8407,W,99,89,10
16814,407,8407,L,89,99,-10
16815,214,8408,L,83,98,-15
16816,213,8408,W,98,83,15
16817,584,8409,W,96,86,10
16818,583,8409,L,86,96,-10
16819,303,8410,L,77,88,-11
16820,304,8410,W,88,77,11
16821,259,8411,W,117,115,2
16822,260,8411,L,115,117,-2
16823,898,8412,W,101,98,3
16824,897,8412,L,98,101,-3
16825,784,8413,L,103,110,-7
16826,783,8413,W,110,103,7
16827,144,8414,W,95,94,1
16828,143,8414,L,94,95,-1
16829,168,8415,W,112,95,17
16830,167,8415,L,95,112,-17
16831,310,8416,W,126,117,9
16832,309,8416,L,117,126,-9
16833,385,8417,W,88,85,3
16834,386,8417,L,85,88,-3
16835,170,8418,L,90,97,-7
16836,169,8418,W,97,90,7
16837,811,8419,L,88,114,-26
16838,812,8419,W,114,88,26
16839,145,8420,W,98,81,17
16840,146,8420,L,81,98,-17
16841,420,8421,W,100,89,11
16842,419,8421,L,89,100,-11
16843,492,8422,L,87,103,-16
16844,491,8422,W,103,87,16
16845,200,8423,W,104,92,12
16846,199,8423,L,92,104,-12
16847,141,8424,W,104,103,1
16848,142,8424,L,103,104,-1
16849,350,8425,W,95,86,9
16850,349,8425,L,86,95,-9
16851,599,8426,L,109,111,-2
16852,600,8426,W,111,109,2
16853,171,8427,W,124,113,11
16854,172,8427,L,113,124,-11
16855,627,8428,L,99,106,-7
16856,628,8428,W,106,99,7
16857,789,8429,W,114,86,28
16858,790,8429,L,86,114,-28
16859,612,8430,L,88,103,-15
16860,611,8430,W,103,88,15
16861,864,8431,W,99,90,9
16862,863,8431,L,90,99,-9
16863,154,8432,L,92,100,-8
16864,153,8432,W,100,92,8
16865,91,8433,W,85,79,6
16866,92,8433,L,79,85,-6
16867,609,8434,L,103,110,-7
16868,610,8434,W,110,103,7
16869,770,8435,L,106,116,-10
16870,769,8435,W,116,106,10
16871,620,8436,L,101,113,-12
16872,619,8436,W,113,101,12
16873,31,8437,W,125,117,8
16874,32,8437,L,117,125,-8
16875,434,8438,L,81,99,-18
16876,433,8438,W,99,81,18
16877,736,8439,W,112,87,25
16878,735,8439,L,87,112,-25
16879,680,8440,L,104,115,-11
16880,679,8440,W,115,104,11
16881,621,8441,L,96,109,-13
16882,622,8441,W,109,96,13
16883,873,8442,W,89,87,2
16884,874,8442,L,87,89,-2
16885,691,8443,W,103,91,12
16886,692,8443,L,91,103,-12
16887,409,8444,L,101,104,-3
16888,410,8444,W,104,101,3
16889,775,8445,W,126,118,8
16890,776,8445,L,118,126,-8
16891,433,8446,W,88,87,1
16892,434,8446,L,87,88,-1
16893,742,8447,W,116,111,5
16894,741,8447,L,111,116,-5
16895,258,8448,W,101,95,6
16896,257,8448,L,95,101,-6
16897,634,8449,W,105,79,26
16898,633,8449,L,79,105,-26
16899,39,8450,W,104,95,9
16900,40,8450,L,95,104,-9
16901,646,8451,L,105,114,-9
16902,645,8451,W,114,105,9
16903,714,8452,W,121,120,1
16904,713,8452,L,120,121,-1
16905,710,8453,L,106,107,-1
16906,709,8453,W,107,106,1
16907,659,8454,W,103,101,2
16908,660,8454,L,101,103,-2
16909,919,8455,L,96,125,-29
16910,920,8455,W,125,96,29
16911,761,8456,W,112,95,17
16912,762,8456,L,95,112,-17
16913,764,8457,L,78,93,-15
16914,763,8457,W,93,78,15
16915,299,8458,W,101,83,18
16916,300,8458,L,83,101,-18
16917,123,8459,L,102,109,-7
16918,124,8459,W,109,102,7
16919,210,8460,L,105,110,-5
16920,209,8460,W,110,105,5
16921,458,8461,W,111,105,6
16922,457,8461,L,105,111,-6
16923,211,8462,L,100,124,-24
16924,212,8462,W,124,100,24
16925,83,8463,W,110,106,4
16926,84,8463,L,106,110,-4
16927,921,8464,L,91,95,-4
16928,922,8464,W,95,91,4
16929,156,8465,W,113,111,2
16930,155,8465,L,111,113,-2
16931,486,8466,L,101,104,-3
16932,485,8466,W,104,101,3
16933,7,8467,L,98,119,-21
16934,8,8467,W,119,98,21
16935,274,8468,W,98,87,11
16936,273,8468,L,87,98,-11
16937,739,8469,L,85,93,-8
16938,740,8469,W,93,85,8
16939,428,8470,W,112,109,3
16940,427,8470,L,109,112,-3
16941,79,8471,W,112,97,15
16942,80,8471,L,97,112,-15
16943,125,8472,L,86,93,-7
16944,126,8472,W,93,86,7
16945,180,8473,L,90,101,-11
16946,179,8473,W,101,90,11
16947,178,8474,W,114,97,17
16948,177,8474,L,97,114,-17
16949,629,8475,L,97,105,-8
16950,630,8475,W,105,97,8
16951,851,8476,L,100,102,-2
16952,852,8476,W,102,100,2
16953,716,8477,W,112,103,9
16954,715,8477,L,103,112,-9
16955,106,8478,L,99,107,-8
16956,105,8478,W,107,99,8
16957,923,8479,L,95,100,-5
16958,924,8479,W,100,95,5
16959,74,8480,L,113,126,-13
16960,73,8480,W,126,113,13
16961,834,8481,W,102,97,5
16962,833,8481,L,97,102,-5
16963,234,8482,W,95,92,3
16964,233,8482,L,92,95,-3
16965,595,8483,W,102,94,8
16966,596,8483,L,94,102,-8
16967,591,8484,W,103,80,23
16968,592,8484,L,80,103,-23
16969,479,8485,L,114,121,-7
16970,480,8485,W,121,114,7
16971,251,8486,W,112,106,6
16972,252,8486,L,106,112,-6
16973,695,8487,L,82,110,-28
16974,696,8487,W,110,82,28
16975,425,8488,L,93,108,-15
16976,426,8488,W,108,93,15
16977,196,8489,L,91,93,-2
16978,195,8489,W,93,91,2
16979,519,8490,L,103,117,-14
16980,520,8490,W,117,103,14
16981,241,8491,L,104,114,-10
16982,242,8491,W,114,104,10
16983,617,8492,W,104,98,6
16984,618,8492,L,98,104,-6
16985,871,8493,W,104,96,8
16986,872,8493,L,96,104,-8
16987,173,8494,W,127,111,16
16988,174,8494,L,111,127,-16
16989,514,8495,L,78,103,-25
16990,513,8495,W,103,78,25
16991,80,8496,L,72,98,-26
16992,79,8496,W,98,72,26
16993,781,8497,L,92,106,-14
16994,782,8497,W,106,92,14
16995,450,8498,W,97,87,10
16996,449,8498,L,87,97,-10
16997,698,8499,W,109,95,14
16998,697,8499,L,95,109,-14
16999,320,8500,W,117,109,8
17000,319,8500,L,109,117,-8
17001,534,8501,W,109,100,9
17002,533,8501,L,100,109,-9
17003,407,8502,L,90,91,-1
17004,408,8502,W,91,90,1
17005,886,8503,W,111,101,10
17006,885,8503,L,101,111,-10
17007,117,8504,W,110,107,3
17008,118,8504,L,107,110,-3
17009,321,8505,W,110,89,21
17010,322,8505,L,89,110,-21
17011,507,8506,L,89,94,-5
17012,508,8506,W,94,89,5
17013,828,8507,L,121,127,-6
17014,827,8507,W,127,121,6
17015,558,8508,W,101,86,15
17016,557,8508,L,86,101,-15
17017,9,8509,L,93,96,-3
17018,10,8509,W,96,93,3
17019,456,8510,W,107,104,3
17020,455,8510,L,104,107,-3
17021,22,8511,W,127,110,17
17022,21,8511,L,110,127,-17
17023,133,8512,W,104,92,12
17024,134,8512,L,92,104,-12
17025,107,8513,L,89,117,-28
17026,108,8513,W,117,89,28
17027,158,8514,L,105,109,-4
17028,157,8514,W,109,105,4
17029,307,8515,L,97,114,-17
17030,308,8515,W,114,97,17
17031,832,8516,L,96,108,-12
17032,831,8516,W,108,96,12
17033,562,8517,W,103,100,3
17034,561,8517,L,100,103,-3
17035,504,8518,L,114,121,-7
17036,503,8518,W,121,114,7
17037,162,8519,W,82,77,5
17038,161,8519,L,77,82,-5
17039,65,8520,L,127,129,-2
17040,66,8520,W,129,127,2
17041,737,8521,W,128,125,3
17042,738,8521,L,125,128,-3
17043,878,8522,L,92,95,-3
17044,877,8522,W,95,92,3
17045,370,8523,W,123,116,7
17046,369,8523,L,116,123,-7
17047,132,8524,L,83,88,-5
17048,131,8524,W,88,83,5
17049,554,8525,W,111,108,3
17050,553,8525,L,108,111,-3
17051,741,8526,L,92,116,-24
17052,742,8526,W,116,92,24
17053,207,8527,L,87,90,-3
17054,208,8527,W,90,87,3
17055,657,8528,W,120,118,2
17056,658,8528,L,118,120,-2
17057,920,8529,L,98,108,-10
17058,919,8529,W,108,98,10
17059,186,8530,L,94,116,-22
17060,185,8530,W,116,94,22
17061,639,8531,L,96,98,-2
17062,640,8531,W,98,96,2
17063,136,8532,L,103,118,-15
17064,135,8532,W,118,103,15
17065,474,8533,L,88,107,-19
17066,473,8533,W,107,88,19
17067,10,8534,W,102,88,14
17068,9,8534,L,88,102,-14
17069,405,8535,W,104,92,12
17070,406,8535,L,92,104,-12
17071,55,8536,W,101,95,6
17072,56,8536,L,95,101,-6
17073,861,8537,L,80,124,-44
17074,862,8537,W,124,80,44
17075,77,8538,L,101,108,-7
17076,78,8538,W,108,101,7
17077,817,8539,L,86,104,-18
17078,818,8539,W,104,86,18
17079,357,8540,L,107,110,-3
17080,358,8540,W,110,107,3
17081,747,8541,L,94,120,-26
17082,748,8541,W,120,94,26
17083,855,8542,W,114,107,7
17084,856,8542,L,107,114,-7
17085,412,8543,L,85,101,-16
17086,411,8543,W,101,85,16
17087,84,8544,W,102,92,10
17088,83,8544,L,92,102,-10
17089,142,8545,L,80,96,-16
17090,141,8545,W,96,80,16
17091,874,8546,L,97,103,-6
17092,873,8546,W,103,97,6
17093,414,8547,L,108,110,-2
17094,413,8547,W,110,108,2
17095,248,8548,L,104,112,-8
17096,247,8548,W,112,104,8
17097,585,8549,L,99,104,-5
17098,586,8549,W,104,99,5
17099,396,8550,L,95,104,-9
17100,395,8550,W,104,95,9
17101,615,8551,W,81,72,9
17102,616,8551,L,72,81,-9
17103,358,8552,W,107,90,17
17104,357,8552,L,90,107,-17
17105,238,8553,L,66,93,-27
17106,237,8553,W,93,66,27
17107,120,8554,L,87,123,-36
17108,119,8554,W,123,87,36
17109,896,8555,L,92,119,-27
17110,895,8555,W,119,92,27
17111,265,8556,W,114,104,10
17112,266,8556,L,104,114,-10
17113,376,8557,W,113,102,11
17114,375,8557,L,102,113,-11
17115,246,8558,L,83,103,-20
17116,245,8558,W,103,83,20
17117,683,8559,L,80,83,-3
17118,684,8559,W,83,80,3
17119,568,8560,L,97,99,-2
17120,567,8560,W,99,97,2
17121,665,8561,L,92,102,-10
17122,666,8561,W,102,92,10
17123,240,8562,L,88,101,-13
17124,239,8562,W,101,88,13
17125,130,8563,L,99,113,-14
17126,129,8563,W,113,99,14
17127,566,8564,L,91,112,-21
17128,565,8564,W,112,91,21
17129,374,8565,L,94,110,-16
17130,373,8565,W,110,94,16
17131,277,8566,L,90,112,-22
17132,278,8566,W,112,90,22
17133,121,8567,L,98,102,-4
17134,122,8567,W,102,98,4
17135,707,8568,L,87,97,-10
17136,708,8568,W,97,87,10
17137,203,8569,W,102,96,6
17138,204,8569,L,96,102,-6
17139,490,8570,L,105,111,-6
17140,489,8570,W,111,105,6
17141,780,8571,W,104,103,1
17142,779,8571,L,103,104,-1
17143,454,8572,L,79,86,-7
17144,453,8572,W,86,79,7
17145,794,8573,L,98,129,-31
17146,793,8573,W,129,98,31
17147,95,8574,W,101,80,21
17148,96,8574,L,80,101,-21
17149,94,8575,L,97,110,-13
17150,93,8575,W,110,97,13
17151,89,8576,L,88,107,-19
17152,90,8576,W,107,88,19
17153,109,8577,W,110,108,2
17154,110,8577,L,108,110,-2
17155,882,8578,W,97,83,14
17156,881,8578,L,83,97,-14
17157,295,8579,L,85,89,-4
17158,296,8579,W,89,85,4
17159,467,8580,L,87,92,-5
17160,468,8580,W,92,87,5
17161,69,8581,L,93,111,-18
17162,70,8581,W,111,93,18
17163,316,8582,L,119,123,-4
17164,315,8582,W,123,119,4
17165,52,8583,L,101,112,-11
17166,51,8583,W,112,101,11
17167,21,8584,L,86,91,-5
17168,22,8584,W,91,86,5
17169,590,8585,L,81,101,-20
17170,589,8585,W,101,81,20
17171,853,8586,W,126,95,31
17172,854,8586,L,95,126,-31
17173,840,8587,W,92,80,12
17174,839,8587,L,80,92,-12
17175,386,8588,W,112,96,16
17176,385,8588,L,96,112,-16
17177,550,8589,W,112,84,28
17178,549,8589,L,84,112,-28
17179,300,8590,L,96,119,-23
17180,299,8590,W,119,96,23
17181,127,8591,W,137,115,22
17182,128,8591,L,115,137,-22
17183,231,8592,L,97,102,-5
17184,232,8592,W,102,97,5
17185,12,8593,W,82,78,4
17186,11,8593,L,78,82,-4
17187,548,8594,L,92,116,-24
17188,547,8594,W,116,92,24
17189,115,8595,W,110,94,16
17190,116,8595,L,94,110,-16
17191,309,8596,L,100,116,-16
17192,310,8596,W,116,100,16
17193,593,8597,W,115,111,4
17194,594,8597,L,111,115,-4
17195,925,8598,W,113,103,10
17196,926,8598,L,103,113,-10
17197,521,8599,L,82,99,-17
17198,522,8599,W,99,82,17
17199,101,8600,L,84,91,-7
17200,102,8600,W,91,84,7
17201,822,8601,L,82,89,-7
17202,821,8601,W,89,82,7
17203,191,8602,W,101,99,2
17204,192,8602,L,99,101,-2
17205,588,8603,W,95,92,3
17206,587,8603,L,92,95,-3
17207,638,8604,W,101,88,13
17208,637,8604,L,88,101,-13
17209,66,8605,W,119,112,7
17210,65,8605,L,112,119,-7
17211,230,8606,L,99,110,-11
17212,229,8606,W,110,99,11
17213,372,8607,L,100,102,-2
17214,371,8607,W,102,100,2
17215,807,8608,W,101,100,1
17216,808,8608,L,100,101,-1
17217,578,8609,L,108,111,-3
17218,577,8609,W,111,108,3
17219,341,8610,W,113,104,9
17220,342,8610,L,104,113,-9
17221,654,8611,L,82,94,-12
17222,653,8611,W,94,82,12
17223,892,8612,L,104,134,-30
17224,891,8612,W,134,104,30
17225,795,8613,L,81,87,-6
17226,796,8613,W,87,81,6
17227,500,8614,W,123,114,9
17228,499,8614,L,114,123,-9
17229,586,8615,W,99,91,8
17230,585,8615,L,91,99,-8
17231,830,8616,W,105,101,4
17232,829,8616,L,101,105,-4
17233,824,8617,L,87,96,-9
17234,823,8617,W,96,87,9
17235,688,8618,W,95,93,2
17236,687,8618,L,93,95,-2
17237,525,8619,W,87,78,9
17238,526,8619,L,78,87,-9
17239,778,8620,W,114,102,12
